experiment,condition,protocol,genotype,pupilSize,level,q,bf
11,Awake,Singletone,WT,Large,50,2.6967779679277,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,3.05577557568654,9000
11,Awake,Singletone,WT,Large,50,2.46971235539971,9000
11,Awake,Singletone,WT,Large,50,2.7018773710613,9000
11,Awake,Singletone,WT,Large,50,2.34537123181638,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,2.61147134824108,9000
11,Awake,Singletone,WT,Large,50,NaN,10000
11,Awake,Singletone,WT,Large,50,3.6152525609045,9000
11,Awake,Singletone,WT,Large,50,NaN,8000
11,Awake,Singletone,WT,Large,50,NaN,10000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,NaN,10000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,2.77770022827893,9000
11,Awake,Singletone,WT,Large,50,NaN,10000
11,Awake,Singletone,WT,Large,50,2.95448662183859,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,3.07077774465491,9000
11,Awake,Singletone,WT,Large,50,2.89211237859949,9000
11,Awake,Singletone,WT,Large,50,2.68188525209529,9000
11,Awake,Singletone,WT,Large,50,3.04501535082105,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,2.88491221251831,9000
11,Awake,Singletone,WT,Large,50,3.01341304521939,9000
11,Awake,Singletone,WT,Large,50,3.23784992018114,9000
11,Awake,Singletone,WT,Large,50,2.95594859677841,9000
11,Awake,Singletone,WT,Large,50,2.98613897947973,9000
11,Awake,Singletone,WT,Large,50,3.08182230551828,9000
11,Awake,Singletone,WT,Large,50,2.82269420272951,9000
11,Awake,Singletone,WT,Large,50,3.59396043124672,9000
11,Awake,Singletone,WT,Large,50,3.00874129104381,9000
11,Awake,Singletone,WT,Large,50,NaN,8000
11,Awake,Singletone,WT,Large,50,2.82802059322362,9000
11,Awake,Singletone,WT,Large,50,2.98519906455801,9000
11,Awake,Singletone,WT,Large,50,2.90870160022798,9000
11,Awake,Singletone,WT,Large,50,2.99277825371518,9000
11,Awake,Singletone,WT,Large,50,2.87770810998063,9000
11,Awake,Singletone,WT,Large,50,2.59454049205901,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,2.64461948152847,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,3.09851711076655,9000
11,Awake,Singletone,WT,Large,50,NaN,NaN
11,Awake,Singletone,WT,Large,50,2.78596843788484,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,1.80473753091831,8000
11,Awake,Singletone,WT,Large,50,2.73727810086612,9000
11,Awake,Singletone,WT,Large,50,2.56654156334338,9000
11,Awake,Singletone,WT,Large,50,3.01474089787774,9000
11,Awake,Singletone,WT,Large,50,2.73600058050358,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,2.84111998864394,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,2.99031763220418,9000
11,Awake,Singletone,WT,Large,50,NaN,NaN
11,Awake,Singletone,WT,Large,50,NaN,NaN
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,2.9911067374368,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,2.84484349904856,9000
11,Awake,Singletone,WT,Large,50,2.35865512797434,8000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,3.05459761120235,10000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,NaN,8000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,2.84635415012968,9000
11,Awake,Singletone,WT,Large,50,3.18067129092445,9000
11,Awake,Singletone,WT,Large,50,2.98591565164401,9000
11,Awake,Singletone,WT,Large,50,NaN,NaN
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,NaN,8000
11,Awake,Singletone,WT,Large,50,NaN,10000
11,Awake,Singletone,WT,Large,50,2.3818854064105,8000
11,Awake,Singletone,WT,Large,50,2.70604711347769,10000
11,Awake,Singletone,WT,Large,50,2.80042046608127,9000
11,Awake,Singletone,WT,Large,50,2.86578468105534,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,3.0368699515789,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,2.17622656152376,8000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,3.01222990308787,9000
11,Awake,Singletone,WT,Large,50,NaN,NaN
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,NaN,NaN
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,2.39197268095554,9000
11,Awake,Singletone,WT,Large,50,2.87162435891626,9000
11,Awake,Singletone,WT,Large,50,2.43459015844462,9000
11,Awake,Singletone,WT,Large,50,2.54802740353495,9000
11,Awake,Singletone,WT,Large,50,NaN,9000
11,Awake,Singletone,WT,Large,50,2.99501007997892,9000
11,Awake,Singletone,WT,Large,50,NaN,NaN
11,Awake,Singletone,WT,Large,50,NaN,NaN
11,Awake,Singletone,WT,Large,50,2.78790242114868,9000
11,Awake,Singletone,WT,Large,50,NaN,10000
11,Awake,Singletone,WT,Large,50,NaN,9000
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Small,50,NaN,8000
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Small,50,NaN,NaN
12,Awake,Singletone,WT,Small,50,NaN,8000
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Small,50,2.76714541065785,9000
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Small,50,2.85229774504172,9000
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Small,50,2.19917597007067,8000
12,Awake,Singletone,WT,Small,50,2.4224477420009,9000
12,Awake,Singletone,WT,Small,50,NaN,8000
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Small,50,3.12460079781941,9000
12,Awake,Singletone,WT,Small,50,NaN,NaN
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Small,50,2.56799388284415,9000
12,Awake,Singletone,WT,Small,50,NaN,NaN
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Small,50,NaN,8000
12,Awake,Singletone,WT,Small,50,2.71358222324261,9000
12,Awake,Singletone,WT,Small,50,2.78701769125602,9000
12,Awake,Singletone,WT,Small,50,NaN,8000
12,Awake,Singletone,WT,Small,50,NaN,NaN
12,Awake,Singletone,WT,Small,50,NaN,NaN
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Small,50,NaN,NaN
12,Awake,Singletone,WT,Small,50,2.77037552942157,9000
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Small,50,2.42951148185977,8000
12,Awake,Singletone,WT,Small,50,2.31993025011919,8000
12,Awake,Singletone,WT,Small,50,NaN,8000
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Small,50,NaN,8000
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Small,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,8000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,8000
12,Awake,Singletone,WT,Medium,50,NaN,8000
12,Awake,Singletone,WT,Medium,50,2.50202896222779,9000
12,Awake,Singletone,WT,Medium,50,NaN,8000
12,Awake,Singletone,WT,Medium,50,2.73629151478028,9000
12,Awake,Singletone,WT,Medium,50,NaN,NaN
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,NaN
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,8000
12,Awake,Singletone,WT,Medium,50,2.42233236326532,9000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,2.58174098008919,9000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,10000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,2.91881692084119,9000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,NaN
12,Awake,Singletone,WT,Medium,50,3.24091505008008,9000
12,Awake,Singletone,WT,Medium,50,NaN,8000
12,Awake,Singletone,WT,Medium,50,2.78601293354055,9000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,8000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,8000
12,Awake,Singletone,WT,Medium,50,2.98507287909249,9000
12,Awake,Singletone,WT,Medium,50,2.46745482156396,8000
12,Awake,Singletone,WT,Medium,50,2.53777584301526,8000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,3.38533278609932,9000
12,Awake,Singletone,WT,Medium,50,2.29079688301166,8000
12,Awake,Singletone,WT,Medium,50,2.5105639396019,8000
12,Awake,Singletone,WT,Medium,50,2.39820062608056,8000
12,Awake,Singletone,WT,Medium,50,NaN,8000
12,Awake,Singletone,WT,Medium,50,2.99857754608526,9000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,2.79911735021156,9000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,2.92027178858315,9000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,9000
12,Awake,Singletone,WT,Medium,50,NaN,8000
12,Awake,Singletone,WT,Medium,50,2.64495320446085,9000
12,Awake,Singletone,WT,Large,50,NaN,NaN
12,Awake,Singletone,WT,Large,50,NaN,10000
12,Awake,Singletone,WT,Large,50,NaN,NaN
12,Awake,Singletone,WT,Large,50,NaN,9000
12,Awake,Singletone,WT,Large,50,NaN,NaN
12,Awake,Singletone,WT,Large,50,NaN,9000
12,Awake,Singletone,WT,Large,50,NaN,10000
12,Awake,Singletone,WT,Large,50,NaN,NaN
12,Awake,Singletone,WT,Large,50,NaN,8000
12,Awake,Singletone,WT,Large,50,NaN,NaN
12,Awake,Singletone,WT,Large,50,NaN,NaN
12,Awake,Singletone,WT,Large,50,NaN,NaN
12,Awake,Singletone,WT,Large,50,2.73261661150946,10000
12,Awake,Singletone,WT,Large,50,NaN,9000
12,Awake,Singletone,WT,Large,50,NaN,10000
12,Awake,Singletone,WT,Large,50,NaN,NaN
12,Awake,Singletone,WT,Large,50,3.2002159695166,9000
12,Awake,Singletone,WT,Large,50,3.35887780480808,9000
12,Awake,Singletone,WT,Large,50,NaN,9000
12,Awake,Singletone,WT,Large,50,NaN,8000
12,Awake,Singletone,WT,Large,50,NaN,9000
12,Awake,Singletone,WT,Large,50,NaN,8000
12,Awake,Singletone,WT,Large,50,NaN,8000
12,Awake,Singletone,WT,Large,50,NaN,9000
12,Awake,Singletone,WT,Large,50,NaN,8000
12,Awake,Singletone,WT,Large,50,NaN,9000
12,Awake,Singletone,WT,Large,50,NaN,9000
12,Awake,Singletone,WT,Large,50,NaN,8000
12,Awake,Singletone,WT,Large,50,NaN,9000
12,Awake,Singletone,WT,Large,50,NaN,9000
12,Awake,Singletone,WT,Large,50,NaN,9000
12,Awake,Singletone,WT,Large,50,2.54454802218753,9000
12,Awake,Singletone,WT,Large,50,2.39920887742358,9000
12,Awake,Singletone,WT,Large,50,2.39924019809662,9000
12,Awake,Singletone,WT,Large,50,2.5983398593421,9000
12,Awake,Singletone,WT,Large,50,2.71102335604031,9000
12,Awake,Singletone,WT,Large,50,NaN,9000
12,Awake,Singletone,WT,Large,50,2.6991764732246,9000
12,Awake,Singletone,WT,Large,50,NaN,9000
12,Awake,Singletone,WT,Large,50,NaN,9000
12,Awake,Singletone,WT,Large,50,2.7257355204473,9000
12,Awake,Singletone,WT,Large,50,NaN,NaN
12,Awake,Singletone,WT,Large,50,NaN,10000
12,Awake,Singletone,WT,Large,50,NaN,8000
13,Awake,Singletone,WT,Small,50,NaN,10000
13,Awake,Singletone,WT,Small,50,NaN,10000
13,Awake,Singletone,WT,Small,50,NaN,10000
13,Awake,Singletone,WT,Small,50,2.16859824180894,10000
13,Awake,Singletone,WT,Small,50,NaN,10000
13,Awake,Singletone,WT,Small,50,NaN,8000
13,Awake,Singletone,WT,Small,50,NaN,NaN
13,Awake,Singletone,WT,Small,50,NaN,10000
13,Awake,Singletone,WT,Small,50,NaN,8000
13,Awake,Singletone,WT,Small,50,NaN,NaN
13,Awake,Singletone,WT,Small,50,NaN,11000
13,Awake,Singletone,WT,Small,50,1.83250156599179,9000
13,Awake,Singletone,WT,Small,50,NaN,9000
13,Awake,Singletone,WT,Small,50,NaN,10000
13,Awake,Singletone,WT,Small,50,1.89602935400921,10000
13,Awake,Singletone,WT,Small,50,NaN,9000
13,Awake,Singletone,WT,Small,50,2.10209543739499,9000
13,Awake,Singletone,WT,Small,50,2.11584580208375,10000
13,Awake,Singletone,WT,Small,50,NaN,9000
13,Awake,Singletone,WT,Small,50,NaN,10000
13,Awake,Singletone,WT,Small,50,1.953694989091,10000
13,Awake,Singletone,WT,Small,50,1.61921761265267,9000
13,Awake,Singletone,WT,Small,50,2.02455663427429,10000
13,Awake,Singletone,WT,Small,50,1.95667938541599,10000
13,Awake,Singletone,WT,Small,50,2.41290875863655,10000
13,Awake,Singletone,WT,Small,50,2.06530019749132,10000
13,Awake,Singletone,WT,Small,50,NaN,7000
13,Awake,Singletone,WT,Small,50,NaN,10000
13,Awake,Singletone,WT,Small,50,1.98339683966927,10000
13,Awake,Singletone,WT,Small,50,NaN,10000
13,Awake,Singletone,WT,Small,50,2.04883485463168,10000
13,Awake,Singletone,WT,Small,50,2.09780806209622,10000
13,Awake,Singletone,WT,Small,50,2.23190485584045,10000
13,Awake,Singletone,WT,Small,50,1.80151157844349,9000
13,Awake,Singletone,WT,Small,50,2.07469886272746,10000
13,Awake,Singletone,WT,Small,50,2.27454888698386,10000
13,Awake,Singletone,WT,Small,50,2.07670220250324,10000
13,Awake,Singletone,WT,Small,50,1.85579971900217,10000
13,Awake,Singletone,WT,Small,50,1.94258682483954,10000
13,Awake,Singletone,WT,Small,50,2.34655952112071,10000
13,Awake,Singletone,WT,Small,50,2.05191397938671,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,2.01156440114217,10000
13,Awake,Singletone,WT,Medium,50,1.8150857128871,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,2.02778681719748,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,2.18186038284021,10000
13,Awake,Singletone,WT,Medium,50,2.11049644404716,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,2.34532862092323,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,2.64953162847064,10000
13,Awake,Singletone,WT,Medium,50,2.11514697511964,10000
13,Awake,Singletone,WT,Medium,50,2.59513535391194,10000
13,Awake,Singletone,WT,Medium,50,3.42080988874288,10000
13,Awake,Singletone,WT,Medium,50,1.90926551848248,10000
13,Awake,Singletone,WT,Medium,50,NaN,8000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,NaN,9000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,NaN,9000
13,Awake,Singletone,WT,Medium,50,NaN,8000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,2.82670634084803,10000
13,Awake,Singletone,WT,Medium,50,2.62294920909278,10000
13,Awake,Singletone,WT,Medium,50,1.88350648362067,10000
13,Awake,Singletone,WT,Medium,50,2.55692632519292,10000
13,Awake,Singletone,WT,Medium,50,NaN,NaN
13,Awake,Singletone,WT,Medium,50,NaN,9000
13,Awake,Singletone,WT,Medium,50,2.225671812382,10000
13,Awake,Singletone,WT,Medium,50,NaN,9000
13,Awake,Singletone,WT,Medium,50,2.27849694109487,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,1.71742885715171,9000
13,Awake,Singletone,WT,Medium,50,1.91710292501089,9000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,NaN,10000
13,Awake,Singletone,WT,Medium,50,2.0155082328658,10000
13,Awake,Singletone,WT,Medium,50,2.01007390542607,10000
13,Awake,Singletone,WT,Medium,50,1.85139487040219,9000
13,Awake,Singletone,WT,Large,50,1.70022996659743,10000
13,Awake,Singletone,WT,Large,50,3.41029087571825,10000
13,Awake,Singletone,WT,Large,50,2.08444775576768,10000
13,Awake,Singletone,WT,Large,50,2.56415349279373,10000
13,Awake,Singletone,WT,Large,50,NaN,10000
13,Awake,Singletone,WT,Large,50,NaN,9000
13,Awake,Singletone,WT,Large,50,NaN,10000
13,Awake,Singletone,WT,Large,50,NaN,7000
13,Awake,Singletone,WT,Large,50,NaN,NaN
13,Awake,Singletone,WT,Large,50,NaN,12000
13,Awake,Singletone,WT,Large,50,NaN,10000
13,Awake,Singletone,WT,Large,50,NaN,10000
13,Awake,Singletone,WT,Large,50,NaN,10000
13,Awake,Singletone,WT,Large,50,2.3170700020735,10000
13,Awake,Singletone,WT,Large,50,NaN,10000
13,Awake,Singletone,WT,Large,50,NaN,10000
13,Awake,Singletone,WT,Large,50,3.70832774187036,10000
13,Awake,Singletone,WT,Large,50,1.91105640189328,10000
13,Awake,Singletone,WT,Large,50,2.26042967276851,9000
